DiseaseName;Url
Technological unemployment;http://en.wikipedia.org/wiki/Technological_unemployment
Standard deduction;http://en.wikipedia.org/wiki/Standard_deduction
2009 refugee crisis in Pakistan;http://en.wikipedia.org/wiki/2009_refugee_crisis_in_Pakistan
Bilocation;http://en.wikipedia.org/wiki/Bilocation
Egg drop syndrome;http://en.wikipedia.org/wiki/Egg_drop_syndrome
Hydroxyethyl starch-induced pruritus;http://en.wikipedia.org/wiki/Hydroxyethyl_starch-induced_pruritus
Denasalization;http://en.wikipedia.org/wiki/Denasalization
Dental subluxation;http://en.wikipedia.org/wiki/Dental_subluxation
Treatment of Tourette syndrome;http://en.wikipedia.org/wiki/Treatment_of_Tourette_syndrome
North Pacific Oscillation;http://en.wikipedia.org/wiki/North_Pacific_Oscillation
2006 Mexico DC-9 drug bust;http://en.wikipedia.org/wiki/2006_Mexico_DC-9_drug_bust
Product data management;http://en.wikipedia.org/wiki/Product_data_management
Weight-bearing;http://en.wikipedia.org/wiki/Weight-bearing
Otofacial syndrome;http://en.wikipedia.org/wiki/Otofacial_syndrome
Half-life of knowledge;http://en.wikipedia.org/wiki/Half-life_of_knowledge
English cadence;http://en.wikipedia.org/wiki/English_cadence
Differential sticking;http://en.wikipedia.org/wiki/Differential_sticking
Corruption in Haiti;http://en.wikipedia.org/wiki/Corruption_in_Haiti
Nuclear magnetic resonance;http://en.wikipedia.org/wiki/Nuclear_magnetic_resonance
Valve float;http://en.wikipedia.org/wiki/Valve_float
Cornea verticillata;http://en.wikipedia.org/wiki/Cornea_verticillata
Hereditary diffuse gastric cancer;http://en.wikipedia.org/wiki/Hereditary_diffuse_gastric_cancer
Flyweight pattern;http://en.wikipedia.org/wiki/Flyweight_pattern
Clitoral erection;http://en.wikipedia.org/wiki/Clitoral_erection
Faun;http://en.wikipedia.org/wiki/Faun
Mrs. Miniver's problem;http://en.wikipedia.org/wiki/Mrs._Miniver's_problem
Brown atrophy of the heart;http://en.wikipedia.org/wiki/Brown_atrophy_of_the_heart
Broadening top;http://en.wikipedia.org/wiki/Broadening_top
Volcanism;http://en.wikipedia.org/wiki/Volcanism
Choke (firearms);http://en.wikipedia.org/wiki/Choke_(firearms)
Paris type;http://en.wikipedia.org/wiki/Paris_type
Lake stratification;http://en.wikipedia.org/wiki/Lake_stratification
Balance (ability);http://en.wikipedia.org/wiki/Balance_(ability)
Hawaiian eruption;http://en.wikipedia.org/wiki/Hawaiian_eruption
Teleopsia;http://en.wikipedia.org/wiki/Teleopsia
Modular form;http://en.wikipedia.org/wiki/Modular_form
Transcendental function;http://en.wikipedia.org/wiki/Transcendental_function
Cutaneous sinus of dental origin;http://en.wikipedia.org/wiki/Cutaneous_sinus_of_dental_origin
TED spread;http://en.wikipedia.org/wiki/TED_spread
Memento pattern;http://en.wikipedia.org/wiki/Memento_pattern
Blaschke product;http://en.wikipedia.org/wiki/Blaschke_product
Progressive disease;http://en.wikipedia.org/wiki/Progressive_disease
Biholomorphism;http://en.wikipedia.org/wiki/Biholomorphism
Coup of 18 Fructidor;http://en.wikipedia.org/wiki/Coup_of_18_Fructidor
Parity function;http://en.wikipedia.org/wiki/Parity_function
Flight endurance record;http://en.wikipedia.org/wiki/Flight_endurance_record
Proof game;http://en.wikipedia.org/wiki/Proof_game
1858 Bradford sweets poisoning;http://en.wikipedia.org/wiki/1858_Bradford_sweets_poisoning
Gourmand syndrome;http://en.wikipedia.org/wiki/Gourmand_syndrome
One-way compression function;http://en.wikipedia.org/wiki/One-way_compression_function
Vitruvian scroll;http://en.wikipedia.org/wiki/Vitruvian_scroll
Lipid polymorphism;http://en.wikipedia.org/wiki/Lipid_polymorphism
East–West Schism;http://en.wikipedia.org/wiki/East–West_Schism
Splenogonadal fusion;http://en.wikipedia.org/wiki/Splenogonadal_fusion
Myxoid tumor;http://en.wikipedia.org/wiki/Myxoid_tumor
Secular liberalism;http://en.wikipedia.org/wiki/Secular_liberalism
Shimenawa;http://en.wikipedia.org/wiki/Shimenawa
Dysmorphic feature;http://en.wikipedia.org/wiki/Dysmorphic_feature
Gross margin;http://en.wikipedia.org/wiki/Gross_margin
Fracture;http://en.wikipedia.org/wiki/Fracture
Infant swimming;http://en.wikipedia.org/wiki/Infant_swimming
Retroactive overtime;http://en.wikipedia.org/wiki/Retroactive_overtime
Inner sphere electron transfer;http://en.wikipedia.org/wiki/Inner_sphere_electron_transfer
Irreligion;http://en.wikipedia.org/wiki/Irreligion
Great Male Renunciation;http://en.wikipedia.org/wiki/Great_Male_Renunciation
Cotton wool spots;http://en.wikipedia.org/wiki/Cotton_wool_spots
Domestic violence in Peru;http://en.wikipedia.org/wiki/Domestic_violence_in_Peru
Singly and doubly even;http://en.wikipedia.org/wiki/Singly_and_doubly_even
RNA hydrolysis;http://en.wikipedia.org/wiki/RNA_hydrolysis
Long-range dependency;http://en.wikipedia.org/wiki/Long-range_dependency
Meteorite weathering;http://en.wikipedia.org/wiki/Meteorite_weathering
Lifted index;http://en.wikipedia.org/wiki/Lifted_index
Paresis;http://en.wikipedia.org/wiki/Paresis
Skattebøl rearrangement;http://en.wikipedia.org/wiki/Skattebøl_rearrangement
Crayfish party;http://en.wikipedia.org/wiki/Crayfish_party
System archetype;http://en.wikipedia.org/wiki/System_archetype
Collie Sub-basin;http://en.wikipedia.org/wiki/Collie_Sub-basin
Numeracy;http://en.wikipedia.org/wiki/Numeracy
Tartan;http://en.wikipedia.org/wiki/Tartan
Delay (audio effect);http://en.wikipedia.org/wiki/Delay_(audio_effect)
Satisfiability modulo theories;http://en.wikipedia.org/wiki/Satisfiability_modulo_theories
Tar melanosis;http://en.wikipedia.org/wiki/Tar_melanosis
Species homogeneity;http://en.wikipedia.org/wiki/Species_homogeneity
Feist–Benary synthesis;http://en.wikipedia.org/wiki/Feist–Benary_synthesis
Barrier function;http://en.wikipedia.org/wiki/Barrier_function
Hydrometalation;http://en.wikipedia.org/wiki/Hydrometalation
Arterial blood;http://en.wikipedia.org/wiki/Arterial_blood
Diogenes syndrome;http://en.wikipedia.org/wiki/Diogenes_syndrome
Snob effect;http://en.wikipedia.org/wiki/Snob_effect
Reading The Cards;http://en.wikipedia.org/wiki/Reading_The_Cards
Microchimerism;http://en.wikipedia.org/wiki/Microchimerism
Political gaffe;http://en.wikipedia.org/wiki/Political_gaffe
Macrovascular disease;http://en.wikipedia.org/wiki/Macrovascular_disease
Hilbert's thirteenth problem;http://en.wikipedia.org/wiki/Hilbert's_thirteenth_problem
Effect of Sun angle on climate;http://en.wikipedia.org/wiki/Effect_of_Sun_angle_on_climate
Bamboo blossom;http://en.wikipedia.org/wiki/Bamboo_blossom
Neonatal cholestasis;http://en.wikipedia.org/wiki/Neonatal_cholestasis
Consumer capitalism;http://en.wikipedia.org/wiki/Consumer_capitalism
Primary tumor;http://en.wikipedia.org/wiki/Primary_tumor
Children in jail in the Philippines;http://en.wikipedia.org/wiki/Children_in_jail_in_the_Philippines
Separative work units;http://en.wikipedia.org/wiki/Separative_work_units
Impeccability;http://en.wikipedia.org/wiki/Impeccability
Selburose;http://en.wikipedia.org/wiki/Selburose
Orthographies and dyslexia;http://en.wikipedia.org/wiki/Orthographies_and_dyslexia
Flashback (psychology);http://en.wikipedia.org/wiki/Flashback_(psychology)
Bargaining power;http://en.wikipedia.org/wiki/Bargaining_power
Adult blaschkitis;http://en.wikipedia.org/wiki/Adult_blaschkitis
Tailor's bunion;http://en.wikipedia.org/wiki/Tailor's_bunion
Automorphic function;http://en.wikipedia.org/wiki/Automorphic_function
Block (meteorology);http://en.wikipedia.org/wiki/Block_(meteorology)
Drug-induced urticaria;http://en.wikipedia.org/wiki/Drug-induced_urticaria
Efficient cake-cutting;http://en.wikipedia.org/wiki/Efficient_cake-cutting
Sebaceoma;http://en.wikipedia.org/wiki/Sebaceoma
Bargaining problem;http://en.wikipedia.org/wiki/Bargaining_problem
Pulsar kick;http://en.wikipedia.org/wiki/Pulsar_kick
Garlic allergy;http://en.wikipedia.org/wiki/Garlic_allergy
Bulbar urethral necrosis;http://en.wikipedia.org/wiki/Bulbar_urethral_necrosis
Motivated reasoning;http://en.wikipedia.org/wiki/Motivated_reasoning
Discounted payback period;http://en.wikipedia.org/wiki/Discounted_payback_period
Amylophagia;http://en.wikipedia.org/wiki/Amylophagia
Information excellence;http://en.wikipedia.org/wiki/Information_excellence
Forme fruste;http://en.wikipedia.org/wiki/Forme_fruste
Càdlàg;http://en.wikipedia.org/wiki/Càdlàg
Pellicle (cooking);http://en.wikipedia.org/wiki/Pellicle_(cooking)
Resolution (meter);http://en.wikipedia.org/wiki/Resolution_(meter)
Immune tolerance in pregnancy;http://en.wikipedia.org/wiki/Immune_tolerance_in_pregnancy
Freudian slip;http://en.wikipedia.org/wiki/Freudian_slip
Squaring the square;http://en.wikipedia.org/wiki/Squaring_the_square
Free will;http://en.wikipedia.org/wiki/Free_will
Pelvic lipomatosis;http://en.wikipedia.org/wiki/Pelvic_lipomatosis
Lycoming IO-720;http://en.wikipedia.org/wiki/Lycoming_IO-720
Energy poverty;http://en.wikipedia.org/wiki/Energy_poverty
Energy condition;http://en.wikipedia.org/wiki/Energy_condition
Mark Twain effect;http://en.wikipedia.org/wiki/Mark_Twain_effect
Grapevine yellows;http://en.wikipedia.org/wiki/Grapevine_yellows
Subset sum problem;http://en.wikipedia.org/wiki/Subset_sum_problem
Snow field;http://en.wikipedia.org/wiki/Snow_field
Callous ulcer;http://en.wikipedia.org/wiki/Callous_ulcer
Differentiable function;http://en.wikipedia.org/wiki/Differentiable_function
Decreolization;http://en.wikipedia.org/wiki/Decreolization
Nodulosis–arthropathy–osteolysis syndrome;http://en.wikipedia.org/wiki/Nodulosis–arthropathy–osteolysis_syndrome
Ulcerative dermatitis;http://en.wikipedia.org/wiki/Ulcerative_dermatitis
Vestibular lamina;http://en.wikipedia.org/wiki/Vestibular_lamina
Royal jelly;http://en.wikipedia.org/wiki/Royal_jelly
Normophosphatemic familial tumoral calcinosis;http://en.wikipedia.org/wiki/Normophosphatemic_familial_tumoral_calcinosis
Loss of significance;http://en.wikipedia.org/wiki/Loss_of_significance
Dermatitis repens;http://en.wikipedia.org/wiki/Dermatitis_repens
Kidney tumour;http://en.wikipedia.org/wiki/Kidney_tumour
Optical physics;http://en.wikipedia.org/wiki/Optical_physics
Pyrokinesis;http://en.wikipedia.org/wiki/Pyrokinesis
Eurocurrency;http://en.wikipedia.org/wiki/Eurocurrency
Gravitational compression;http://en.wikipedia.org/wiki/Gravitational_compression
Winter solstice;http://en.wikipedia.org/wiki/Winter_solstice
Flatness (manufacturing);http://en.wikipedia.org/wiki/Flatness_(manufacturing)
Cowhide;http://en.wikipedia.org/wiki/Cowhide
Taung Child;http://en.wikipedia.org/wiki/Taung_Child
Burkhardt quartic;http://en.wikipedia.org/wiki/Burkhardt_quartic
Language Interface Pack;http://en.wikipedia.org/wiki/Language_Interface_Pack
Category mistake;http://en.wikipedia.org/wiki/Category_mistake
Foot rot;http://en.wikipedia.org/wiki/Foot_rot
History of the Jews in Oman;http://en.wikipedia.org/wiki/History_of_the_Jews_in_Oman
Planning fallacy;http://en.wikipedia.org/wiki/Planning_fallacy
Sinclair Scientific;http://en.wikipedia.org/wiki/Sinclair_Scientific
Bovine prolapsed uterus;http://en.wikipedia.org/wiki/Bovine_prolapsed_uterus
Pat Rummerfield;http://en.wikipedia.org/wiki/Pat_Rummerfield
Corruption in Nigeria;http://en.wikipedia.org/wiki/Corruption_in_Nigeria
Nierenstein reaction;http://en.wikipedia.org/wiki/Nierenstein_reaction
Wave height;http://en.wikipedia.org/wiki/Wave_height
Memory inhibition;http://en.wikipedia.org/wiki/Memory_inhibition
Lurker (Dungeons & Dragons);http://en.wikipedia.org/wiki/Lurker_(Dungeons_&_Dragons)
Sharpless asymmetric dihydroxylation;http://en.wikipedia.org/wiki/Sharpless_asymmetric_dihydroxylation
Emission spectrum;http://en.wikipedia.org/wiki/Emission_spectrum
Oríkì;http://en.wikipedia.org/wiki/Oríkì
Fluorescence anisotropy;http://en.wikipedia.org/wiki/Fluorescence_anisotropy
Dispersion (optics);http://en.wikipedia.org/wiki/Dispersion_(optics)
Lateral thinking;http://en.wikipedia.org/wiki/Lateral_thinking
Psychokinesis;http://en.wikipedia.org/wiki/Psychokinesis
Carnosity;http://en.wikipedia.org/wiki/Carnosity
Network-centric organization;http://en.wikipedia.org/wiki/Network-centric_organization
Quasi-open map;http://en.wikipedia.org/wiki/Quasi-open_map
Kata;http://en.wikipedia.org/wiki/Kata
Maternal sensitivity;http://en.wikipedia.org/wiki/Maternal_sensitivity
Isodiapher;http://en.wikipedia.org/wiki/Isodiapher
Senile plaques;http://en.wikipedia.org/wiki/Senile_plaques
Pinnick oxidation;http://en.wikipedia.org/wiki/Pinnick_oxidation
Environmental degradation;http://en.wikipedia.org/wiki/Environmental_degradation
Bottom (technical analysis);http://en.wikipedia.org/wiki/Bottom_(technical_analysis)
Glaciolacustrine deposits;http://en.wikipedia.org/wiki/Glaciolacustrine_deposits
Wound contracture;http://en.wikipedia.org/wiki/Wound_contracture
Knowledge transfer;http://en.wikipedia.org/wiki/Knowledge_transfer
Maladaptation;http://en.wikipedia.org/wiki/Maladaptation
Aluminium toxicity in dialysis patients;http://en.wikipedia.org/wiki/Aluminium_toxicity_in_dialysis_patients
Thermoregulation;http://en.wikipedia.org/wiki/Thermoregulation
A3 problem solving;http://en.wikipedia.org/wiki/A3_problem_solving
Terry's nails;http://en.wikipedia.org/wiki/Terry's_nails
Pygmalion effect;http://en.wikipedia.org/wiki/Pygmalion_effect
Immortality;http://en.wikipedia.org/wiki/Immortality
HIV/AIDS in the Democratic Republic of the Congo;http://en.wikipedia.org/wiki/HIV/AIDS_in_the_Democratic_Republic_of_the_Congo
Staff function;http://en.wikipedia.org/wiki/Staff_function
Function of several real variables;http://en.wikipedia.org/wiki/Function_of_several_real_variables
Numerical diffusion;http://en.wikipedia.org/wiki/Numerical_diffusion
Race and ethnicity in the United States Census;http://en.wikipedia.org/wiki/Race_and_ethnicity_in_the_United_States_Census
Autoimmune estrogen dermatitis;http://en.wikipedia.org/wiki/Autoimmune_estrogen_dermatitis
Lactational amenorrhea;http://en.wikipedia.org/wiki/Lactational_amenorrhea
Pinnaroo railway line, Victoria;http://en.wikipedia.org/wiki/Pinnaroo_railway_line,_Victoria
Fog;http://en.wikipedia.org/wiki/Fog
Matthew effect;http://en.wikipedia.org/wiki/Matthew_effect
Proliferative vitreoretinopathy;http://en.wikipedia.org/wiki/Proliferative_vitreoretinopathy
Stock market cycles;http://en.wikipedia.org/wiki/Stock_market_cycles
False sharing;http://en.wikipedia.org/wiki/False_sharing
Volume contraction;http://en.wikipedia.org/wiki/Volume_contraction
Transformation problem;http://en.wikipedia.org/wiki/Transformation_problem
Protein moonlighting;http://en.wikipedia.org/wiki/Protein_moonlighting
Aster yellows;http://en.wikipedia.org/wiki/Aster_yellows
Flacherie;http://en.wikipedia.org/wiki/Flacherie
Reformatsky reaction;http://en.wikipedia.org/wiki/Reformatsky_reaction
Pricing schedule;http://en.wikipedia.org/wiki/Pricing_schedule
Pragmatic language impairment;http://en.wikipedia.org/wiki/Pragmatic_language_impairment
Stone–Wales defect;http://en.wikipedia.org/wiki/Stone–Wales_defect
Powdery mildew;http://en.wikipedia.org/wiki/Powdery_mildew
Pelopsia;http://en.wikipedia.org/wiki/Pelopsia
Bob Bellemore;http://en.wikipedia.org/wiki/Bob_Bellemore
Mortimer's disease;http://en.wikipedia.org/wiki/Mortimer's_disease
Calaveras Skull;http://en.wikipedia.org/wiki/Calaveras_Skull
Pseudoallergy;http://en.wikipedia.org/wiki/Pseudoallergy
CIA invert;http://en.wikipedia.org/wiki/CIA_invert
Wheat and chessboard problem;http://en.wikipedia.org/wiki/Wheat_and_chessboard_problem
Immune reconstitution inflammatory syndrome;http://en.wikipedia.org/wiki/Immune_reconstitution_inflammatory_syndrome
Waldenström hyperglobulinemic purpura;http://en.wikipedia.org/wiki/Waldenström_hyperglobulinemic_purpura
Tabuik;http://en.wikipedia.org/wiki/Tabuik
Side effect;http://en.wikipedia.org/wiki/Side_effect
Pinacol coupling reaction;http://en.wikipedia.org/wiki/Pinacol_coupling_reaction
The Task-based Asynchronous Pattern;http://en.wikipedia.org/wiki/The_Task-based_Asynchronous_Pattern
Halting problem;http://en.wikipedia.org/wiki/Halting_problem
Pleomorphic lipoma;http://en.wikipedia.org/wiki/Pleomorphic_lipoma
Necklace problem;http://en.wikipedia.org/wiki/Necklace_problem
Spatial visualization ability;http://en.wikipedia.org/wiki/Spatial_visualization_ability
Hyperosmolar syndrome;http://en.wikipedia.org/wiki/Hyperosmolar_syndrome
Salting out;http://en.wikipedia.org/wiki/Salting_out
Cash collection;http://en.wikipedia.org/wiki/Cash_collection
Color wheel graphs of complex functions;http://en.wikipedia.org/wiki/Color_wheel_graphs_of_complex_functions
Loop (topology);http://en.wikipedia.org/wiki/Loop_(topology)
Raster scan;http://en.wikipedia.org/wiki/Raster_scan
Simon, Simon;http://en.wikipedia.org/wiki/Simon,_Simon
Aphtha;http://en.wikipedia.org/wiki/Aphtha
Preiser disease;http://en.wikipedia.org/wiki/Preiser_disease
Eating mucus;http://en.wikipedia.org/wiki/Eating_mucus
Mmfbm;http://en.wikipedia.org/wiki/Mmfbm
Ruzicka large-ring synthesis;http://en.wikipedia.org/wiki/Ruzicka_large-ring_synthesis
Adverse reaction to biologic agents;http://en.wikipedia.org/wiki/Adverse_reaction_to_biologic_agents
Terabit;http://en.wikipedia.org/wiki/Terabit
Dactylitis;http://en.wikipedia.org/wiki/Dactylitis
Divergent evolution;http://en.wikipedia.org/wiki/Divergent_evolution
Metric k-center;http://en.wikipedia.org/wiki/Metric_k-center
Superpower collapse;http://en.wikipedia.org/wiki/Superpower_collapse
Bohr effect;http://en.wikipedia.org/wiki/Bohr_effect
Concentric hypertrophy;http://en.wikipedia.org/wiki/Concentric_hypertrophy
Gestaltzerfall;http://en.wikipedia.org/wiki/Gestaltzerfall
Relative pitch;http://en.wikipedia.org/wiki/Relative_pitch
Albanian Revolt of 1910;http://en.wikipedia.org/wiki/Albanian_Revolt_of_1910
Tactile discrimination;http://en.wikipedia.org/wiki/Tactile_discrimination
Hot spot (veterinary medicine);http://en.wikipedia.org/wiki/Hot_spot_(veterinary_medicine)
Hypocorrection;http://en.wikipedia.org/wiki/Hypocorrection
Sleeper effect;http://en.wikipedia.org/wiki/Sleeper_effect
Tanning dependence;http://en.wikipedia.org/wiki/Tanning_dependence
Destruction of early Islamic heritage sites in Saudi Arabia;http://en.wikipedia.org/wiki/Destruction_of_early_Islamic_heritage_sites_in_Saudi_Arabia
Body flex;http://en.wikipedia.org/wiki/Body_flex
Sobriety;http://en.wikipedia.org/wiki/Sobriety
Iron metallic discoloration;http://en.wikipedia.org/wiki/Iron_metallic_discoloration
Weapons effect;http://en.wikipedia.org/wiki/Weapons_effect
OS-tan;http://en.wikipedia.org/wiki/OS-tan
Theory of mind;http://en.wikipedia.org/wiki/Theory_of_mind
Sleep debt;http://en.wikipedia.org/wiki/Sleep_debt
Pathological demand avoidance;http://en.wikipedia.org/wiki/Pathological_demand_avoidance
Ecological yield;http://en.wikipedia.org/wiki/Ecological_yield
Adapter pattern;http://en.wikipedia.org/wiki/Adapter_pattern
Normal backwardation;http://en.wikipedia.org/wiki/Normal_backwardation
Microsatellite instability;http://en.wikipedia.org/wiki/Microsatellite_instability
Service-oriented architecture;http://en.wikipedia.org/wiki/Service-oriented_architecture
Capital requirement;http://en.wikipedia.org/wiki/Capital_requirement
Longest common subsequence problem;http://en.wikipedia.org/wiki/Longest_common_subsequence_problem
Praxis effect;http://en.wikipedia.org/wiki/Praxis_effect
Pacific decadal oscillation;http://en.wikipedia.org/wiki/Pacific_decadal_oscillation
Induced demand;http://en.wikipedia.org/wiki/Induced_demand
Morning star (candlestick pattern);http://en.wikipedia.org/wiki/Morning_star_(candlestick_pattern)
Sweave;http://en.wikipedia.org/wiki/Sweave
Ganzfeld effect;http://en.wikipedia.org/wiki/Ganzfeld_effect
Inner automorphism;http://en.wikipedia.org/wiki/Inner_automorphism
Darién Gap;http://en.wikipedia.org/wiki/Darién_Gap
Hyperkeratotic hand dermatitis;http://en.wikipedia.org/wiki/Hyperkeratotic_hand_dermatitis
Tidal range;http://en.wikipedia.org/wiki/Tidal_range
SCORAD;http://en.wikipedia.org/wiki/SCORAD
Shawl scrotum;http://en.wikipedia.org/wiki/Shawl_scrotum
Mod (video gaming);http://en.wikipedia.org/wiki/Mod_(video_gaming)
Utility pattern;http://en.wikipedia.org/wiki/Utility_pattern
Shower-curtain effect;http://en.wikipedia.org/wiki/Shower-curtain_effect
Ear eczema;http://en.wikipedia.org/wiki/Ear_eczema
Late effect;http://en.wikipedia.org/wiki/Late_effect
Reflective loss;http://en.wikipedia.org/wiki/Reflective_loss
Sympodial;http://en.wikipedia.org/wiki/Sympodial
Soho20 Chelsea;http://en.wikipedia.org/wiki/Soho20_Chelsea
Spontaneous magnetization;http://en.wikipedia.org/wiki/Spontaneous_magnetization
Ringtail (disease);http://en.wikipedia.org/wiki/Ringtail_(disease)
Selective area epitaxy;http://en.wikipedia.org/wiki/Selective_area_epitaxy
Italian city-states;http://en.wikipedia.org/wiki/Italian_city-states
Cyclic negation;http://en.wikipedia.org/wiki/Cyclic_negation
Erythrocyte rosetting;http://en.wikipedia.org/wiki/Erythrocyte_rosetting
Negligible senescence;http://en.wikipedia.org/wiki/Negligible_senescence
Vascularity;http://en.wikipedia.org/wiki/Vascularity
Synaptic gating;http://en.wikipedia.org/wiki/Synaptic_gating
Catapult effect;http://en.wikipedia.org/wiki/Catapult_effect
Hitch (route);http://en.wikipedia.org/wiki/Hitch_(route)
Open and closed maps;http://en.wikipedia.org/wiki/Open_and_closed_maps
Noise margin;http://en.wikipedia.org/wiki/Noise_margin
Hyperkeratinization;http://en.wikipedia.org/wiki/Hyperkeratinization
Operability;http://en.wikipedia.org/wiki/Operability
Silence Is Betrayal;http://en.wikipedia.org/wiki/Silence_Is_Betrayal
Standing NATO Maritime Group 1;http://en.wikipedia.org/wiki/Standing_NATO_Maritime_Group_1
Marginal profit;http://en.wikipedia.org/wiki/Marginal_profit
Supersonic flow over a flat plate;http://en.wikipedia.org/wiki/Supersonic_flow_over_a_flat_plate
Sound test;http://en.wikipedia.org/wiki/Sound_test
Behavioral pattern;http://en.wikipedia.org/wiki/Behavioral_pattern
Photodegradation;http://en.wikipedia.org/wiki/Photodegradation
Electroadhesion;http://en.wikipedia.org/wiki/Electroadhesion
Magnesium deficiency (plants);http://en.wikipedia.org/wiki/Magnesium_deficiency_(plants)
Baumol's cost disease;http://en.wikipedia.org/wiki/Baumol's_cost_disease
Forecast verification;http://en.wikipedia.org/wiki/Forecast_verification
Liquefactive necrosis;http://en.wikipedia.org/wiki/Liquefactive_necrosis
Central ossifying fibroma;http://en.wikipedia.org/wiki/Central_ossifying_fibroma
Marian apparition;http://en.wikipedia.org/wiki/Marian_apparition
Loss function;http://en.wikipedia.org/wiki/Loss_function
Puppy strangles;http://en.wikipedia.org/wiki/Puppy_strangles
Hori's nevus;http://en.wikipedia.org/wiki/Hori's_nevus
Mukaiyama aldol addition;http://en.wikipedia.org/wiki/Mukaiyama_aldol_addition
Petty cash;http://en.wikipedia.org/wiki/Petty_cash
Lung tumor;http://en.wikipedia.org/wiki/Lung_tumor
Mercury beating heart;http://en.wikipedia.org/wiki/Mercury_beating_heart
Industrie und Glück;http://en.wikipedia.org/wiki/Industrie_und_Glück
One-repetition maximum;http://en.wikipedia.org/wiki/One-repetition_maximum
Electronic oscillation;http://en.wikipedia.org/wiki/Electronic_oscillation
Creative work;http://en.wikipedia.org/wiki/Creative_work
Local ring;http://en.wikipedia.org/wiki/Local_ring
5.5 Metre (keelboat);http://en.wikipedia.org/wiki/5.5_Metre_(keelboat)
Grain growth;http://en.wikipedia.org/wiki/Grain_growth
Capital loss;http://en.wikipedia.org/wiki/Capital_loss
Path (topology);http://en.wikipedia.org/wiki/Path_(topology)
Robinson–Gabriel synthesis;http://en.wikipedia.org/wiki/Robinson–Gabriel_synthesis
NHL salary cap;http://en.wikipedia.org/wiki/NHL_salary_cap
TAZ 90 (camouflage);http://en.wikipedia.org/wiki/TAZ_90_(camouflage)
Carditis;http://en.wikipedia.org/wiki/Carditis
KNM WT 17000;http://en.wikipedia.org/wiki/KNM_WT_17000
Head and neck squamous-cell carcinoma;http://en.wikipedia.org/wiki/Head_and_neck_squamous-cell_carcinoma
Nuclear chemistry;http://en.wikipedia.org/wiki/Nuclear_chemistry
Fool's Growth;http://en.wikipedia.org/wiki/Fool's_Growth
Biginelli reaction;http://en.wikipedia.org/wiki/Biginelli_reaction
Morphism of algebraic varieties;http://en.wikipedia.org/wiki/Morphism_of_algebraic_varieties
Juan Dominguez (lawyer);http://en.wikipedia.org/wiki/Juan_Dominguez_(lawyer)
Prodrome;http://en.wikipedia.org/wiki/Prodrome
Bias–variance tradeoff;http://en.wikipedia.org/wiki/Bias–variance_tradeoff
Earth tide;http://en.wikipedia.org/wiki/Earth_tide
Skum (Dungeons & Dragons);http://en.wikipedia.org/wiki/Skum_(Dungeons_&_Dragons)
Halogen addition reaction;http://en.wikipedia.org/wiki/Halogen_addition_reaction
Capital appreciation;http://en.wikipedia.org/wiki/Capital_appreciation
Pneumococcal pneumonia;http://en.wikipedia.org/wiki/Pneumococcal_pneumonia
Polar see-saw;http://en.wikipedia.org/wiki/Polar_see-saw
Value (marketing);http://en.wikipedia.org/wiki/Value_(marketing)
Papyrus Oxyrhynchus 69;http://en.wikipedia.org/wiki/Papyrus_Oxyrhynchus_69
Eolith;http://en.wikipedia.org/wiki/Eolith
HIV disease-related drug reaction;http://en.wikipedia.org/wiki/HIV_disease-related_drug_reaction
Oxymercuration reaction;http://en.wikipedia.org/wiki/Oxymercuration_reaction
Glare (vision);http://en.wikipedia.org/wiki/Glare_(vision)
Dexippus of Cos;http://en.wikipedia.org/wiki/Dexippus_of_Cos
Belgium at the 1908 Summer Olympics;http://en.wikipedia.org/wiki/Belgium_at_the_1908_Summer_Olympics
Prion pruritus;http://en.wikipedia.org/wiki/Prion_pruritus
Country changes in figure skating;http://en.wikipedia.org/wiki/Country_changes_in_figure_skating
Query optimization;http://en.wikipedia.org/wiki/Query_optimization
Gauss circle problem;http://en.wikipedia.org/wiki/Gauss_circle_problem
Operation Kipion;http://en.wikipedia.org/wiki/Operation_Kipion
Y and Z Holes;http://en.wikipedia.org/wiki/Y_and_Z_Holes
Ross–Littlewood paradox;http://en.wikipedia.org/wiki/Ross–Littlewood_paradox
Disinhibition;http://en.wikipedia.org/wiki/Disinhibition
Pulmonary wedge pressure;http://en.wikipedia.org/wiki/Pulmonary_wedge_pressure
Postcognitive psychology;http://en.wikipedia.org/wiki/Postcognitive_psychology
Palmar crease;http://en.wikipedia.org/wiki/Palmar_crease
Routing in delay-tolerant networking;http://en.wikipedia.org/wiki/Routing_in_delay-tolerant_networking
Giant condyloma acuminatum;http://en.wikipedia.org/wiki/Giant_condyloma_acuminatum
Airbag dermatitis;http://en.wikipedia.org/wiki/Airbag_dermatitis
Old Nassau reaction;http://en.wikipedia.org/wiki/Old_Nassau_reaction
Layer (electronics);http://en.wikipedia.org/wiki/Layer_(electronics)
Ground bounce;http://en.wikipedia.org/wiki/Ground_bounce
Amnesic shellfish poisoning;http://en.wikipedia.org/wiki/Amnesic_shellfish_poisoning
Churches of Chiloé;http://en.wikipedia.org/wiki/Churches_of_Chiloé
Magnetic deviation;http://en.wikipedia.org/wiki/Magnetic_deviation
Decoy effect;http://en.wikipedia.org/wiki/Decoy_effect
Actual malice;http://en.wikipedia.org/wiki/Actual_malice
